Days	Within-host profile.Actual cases[a]	Within-host profile.Actual cases[b]	Within-host profile.Actual cases[c]	Within-host profile.Attack rate	Within-host profile.Attack rate by age[a]	Within-host profile.Attack rate by age[c]	Within-host profile.Attack rate by age[b]	Vaccines.Vaccination capacity	Tracing.Contact tracing capacity	Testing.Testing capacity	Mobility.Mobility index	Testing.Confirmed cases[a]	Testing.Confirmed cases[b]	Testing.Confirmed cases[c]	Within-host profile.Total cases[a]	Within-host profile.Total cases[b]	Within-host profile.Total cases[c]	Hospital.total in hospital[a]	Hospital.total in hospital[b]	Hospital.total in hospital[c]	Hospital.hospital admisions[a]	Hospital.hospital admisions[b]	Hospital.hospital admisions[c]	Hospital.hospital discharges[a]	Hospital.hospital discharges[b]	Hospital.hospital discharges[c]	Hospital.deaths in hospital[a]	Hospital.deaths in hospital[b]	Hospital.deaths in hospital[c]	Hospital Resources.Beds	Hospital Resources.occupied ward beds	Hospital.physical ward beds available	Hospital.expected beds freed	Hospital.Patients Waiting for Ward Bed[a]	Hospital.Patients Waiting for Ward Bed[b]	Hospital.Patients Waiting for Ward Bed[c]	Hospital.In Ward Overflow[a]	Hospital.In Ward Overflow[b]	Hospital.In Ward Overflow[c]	Hospital.physical ward beds needed	Hospital.physical ward beds gap	Hospital Resources.max available nurses	Hospital Resources.absent nurses	Hospital Resources.nurses at work	Hospital Resources.occupied nurses	Hospital Resources.available nurses	Hospital Resources.expected nurses freed	Hospital Resources.total nurses needed for incoming patients	Hospital Resources.nurses gap	Hospital Resources.extra staff needed for overflow patients	Hospital Resources.staffed ward beds available	Hospital Resources.staffed ward beds needed	Hospital Resources.staffed ward beds gap	Hospital Resources.ICU Beds	Hospital Resources.occupied ICU beds	Hospital.physical ICU beds available	Hospital.expected ICU beds freed	Hospital.Patients Waiting for ICU[a]	Hospital.Patients Waiting for ICU[b]	Hospital.Patients Waiting for ICU[c]	Hospital.In ICU Overflow[a]	Hospital.In ICU Overflow[b]	Hospital.In ICU Overflow[c]	Hospital.physical ICU beds needed	Hospital.physical ICU beds gap	Hospital Resources.max available ICU nurses	Hospital Resources.absent ICU nurses	Hospital Resources.ICU Nurses at work	Hospital Resources.occupied ICU nurses	Hospital Resources.available ICU nurses	Hospital Resources.expected ICU nurses freed	Hospital Resources.total ICU nurses needed for incoming patients	Hospital Resources.ICU nurses gap	Hospital Resources.max available physicians	Hospital Resources.absent physicians	Hospital Resources.physicians at work	Ventilators.ventilators in stock	Ventilators.ventilators in use	Ventilators.ventilators available	Ventilators.expected ventilators freed	Ventilators.ventilators needed for incoming ICU patients	Ventilators.gap in ventilators	Hospital Resources.staffed equipped ICU beds available	Hospital Resources.staffed equipped ICU beds needed	Hospital Resources.staffed equipped ICU beds gap	PPE.PPE	PPE.PPE needed	PPE.PPE gap	PPE.total PPE used	PPE.interrupted PPE supply	Hospital.In morgues	Hospital.In temporary morgues	Hospital.Antivirals administered[a]	Hospital.Antivirals administered[b]	Hospital.Antivirals administered[c]	Hospital.Previous vaccines administered[a]	Hospital.Previous vaccines administered[b]	Hospital.Previous vaccines administered[c]	Hospital.Total needed ICU[a]	Hospital.Total needed ICU[b]	Hospital.Total needed ICU[c]	Hospital.Total ICU admissions[a]	Hospital.Total ICU admissions[b]	Hospital.Total ICU admissions[c]	Hospital.Total needed Ward Bed[a]	Hospital.Total needed Ward Bed[b]	Hospital.Total needed Ward Bed[c]	Hospital.Total Ward admissions[a]	Hospital.Total Ward admissions[b]	Hospital.Total Ward admissions[c]	Hospital.Potential deaths due to lack of ICU[a]	Hospital.Potential deaths due to lack of ICU[b]	Hospital.Potential deaths due to lack of ICU[c]	Hospital.total deaths[a]	Hospital.total deaths[b]	Hospital.total deaths[c]	Hospital.Total Admissions[a]	Hospital.Total Admissions[b]	Hospital.Total Admissions[c]	Hospital Resources.total initial ward bed capacity	Hospital Resources.initial pandemic ward bed capacity	Hospital Resources.total initial ICU bed capacity	Hospital Resources.initial pandemic ICU bed capacity	Hospital Resources.stress code	Hospital.peak ICU demand	Hospital.peak demand ICU beds	Hospital.peak demand ICU nurses	Hospital.peak demand ventilators	Hospital.peak ward demand	Hospital.peak demand ward beds	Hospital.peak demand nurses	Hospital.peak demand PPE	Hospital Resources.activate surge strategy 1	Hospital Resources.activate surge strategy 2	PPE.activate surge strategy 3	Hospital Resources.activate surge strategy 4	Hospital.ICU admissions[a]	Hospital.ICU admissions[b]	Hospital.ICU admissions[c]	Hospital.ICU discharges[a]	Hospital.ICU discharges[b]	Hospital.ICU discharges[c]	Hospital.ward admissions[a]	Hospital.ward admissions[b]	Hospital.ward admissions[c]	Hospital.moving to ward overflow[a]	Hospital.moving to ward overflow[b]	Hospital.moving to ward overflow[c]	Hospital.moving to ICU overflow[a]	Hospital.moving to ICU overflow[b]	Hospital.moving to ICU overflow[c]	Hospital.at risk of dying from lack of ICU[a]	Hospital.at risk of dying from lack of ICU[b]	Hospital.at risk of dying from lack of ICU[c]	Hospital.deaths in ICU[a]	Hospital.deaths in ICU[b]	Hospital.deaths in ICU[c]	Hospital.deceased moved to morgue	Hospital.deceased moved to temporary morgues	Hospital Resources.pandemic ward demand factor	Hospital Resources.pandemic ICU demand factor	Hospital Resources.peak ward demand factor	Hospital Resources.peak ICU demand factor
149	0.0468778076826	0.0705986275176	0.225965449494	0.845210644483	0.914461838154	0.756779859996	0.918615147916	0	0	0	1	0	0	0	18622975.0977	23828230.2319	28363876.8212	4.39197027158	576.550439456	2888.35512319	0.0125826385946	0.0432134864931	0.0382320432266	0.786657514823	25.0511701156	185.936325097	2.35714781838e-28	26.1964746945	16.6236716225	251351.835	2396.90053508	248954.934465	336.076827688	0.0197705717298	0.0657495191014	0.0592026733628	0.147258982514	4.30776715798	282.53141733	287.131166234	0	209459.8625	0.0046628086918	209459.857837	479.380107016	208980.47773	67.2153655375	57.4262332469	0	57.397288694	248954.934465	287.131166234	0	13824.350925	766.643322011	13057.707603	120.744261874	0.000199702744745	7.18171896641	11.4405909217	2.94643477298e-28	8.13691366852e-17	1.16853857463e-19	18.6225095908	0	5027.0367	0.000111907408603	5027.03658809	383.321661006	4643.71492709	60.3721309372	9.31125479542	0	100540.734	0.00895259268825	100540.725047	12567.59175	429.320260326	12138.2714897	67.6167866496	10.4286053709	0	9287.42985417	18.6225095908	0	4001945.68504	4647.19628032	0	21083013.9554	0	181.878275834	1.70573693391	0	0	0	0	0	0	4067.25708419	283468.095866	29651.1869282	3421.71575194	52533.1441966	13340.2000256	406080.121703	1171315.76635	404630.761222	318189.966845	671636.828524	315867.142377	645.541132551	230927.769951	16299.5463117	645.541132551	294864.492361	25014.395443	406725.724271	1200942.61105	405035.990144	502703.67	251351.835	20108.1468	10054.0734	0	91321.5267445	91321.5267445	45660.7633722	51140.0549769	547624.763866	547624.763866	109524.952773	775928.580727	0	0	0	0	0.000199702744745	7.18171896641	11.4405909217	0.00907673311699	13.8335103767	21.8737380565	0.0197705717298	0.0657495191014	0.0592026733628	0	0	0	0	0	0	2.35714781838e-28	7.7300679851e-17	1.00494317418e-19	0	25.3614356907	14.9139123112	46.4534239429	0	0.00475768769964	0.0472229386643	1.08935899327	4.54151880095
150	0.0380969893412	0.0573759183998	0.183646565114	0.845210648197	0.91446184024	0.756779865458	0.918615150382	0	0	0	1	0	0	0	18622975.1402	23828230.2958	28363877.026	3.68292467474	527.513759203	2692.61239902	0.0102304067776	0.0351528974835	0.0311343886815	0.659888932422	22.8428650712	173.161841401	8.53417835204e-29	24.0107260783	15.5830142737	251351.835	2230.6212391	249121.213761	311.458645449	0.0160755474355	0.0534914653185	0.0482239299355	0.122713963451	3.66322272162	260.789685934	264.693413562	0	209459.8625	0.00378960852716	209459.85871	446.12424782	209013.734463	62.2917290898	52.9386827124	0	52.9151245239	249121.213761	264.693413562	0	13824.350925	711.294799987	13113.056125	112.097777834	0.000162379267025	6.54575091316	10.6537169571	1.066772294e-28	2.94601263191e-17	4.23075571646e-20	17.1996302496	0	5027.0367	0.0000909506046518	5027.03660905	355.647399994	4671.38920906	56.0488889171	8.59981512478	0	100540.734	0.00727604837214	100540.726724	12567.59175	398.325087993	12169.266662	62.7747555872	9.63179293976	0	9342.77841811	17.1996302496	0	4001807.38991	4316.55072825	0	21087498.9391	0	168.222029228	1.39566306844	0	0	0	0	0	0	4067.25722785	283474.328451	29661.4547756	3421.71593292	52540.0127494	13351.254747	406080.144192	1171329.08096	404652.014999	318189.993029	671650.155385	315888.407133	645.541132551	230927.769951	16299.5463117	645.541132551	294889.614465	25030.5096852	406725.735674	1200942.65022	405036.024817	502703.67	251351.835	20108.1468	10054.0734	0	91321.5267445	91321.5267445	45660.7633722	51140.0549769	547624.763866	547624.763866	109524.952773	775928.580727	0	0	0	0	0.000162379267025	6.54575091316	10.6537169571	0.00745952394266	12.6814348596	20.5197248362	0.0160755474355	0.0534914653185	0.0482239299355	0	0	0	0	0	0	8.53417835204e-29	2.79871200031e-17	3.63844991616e-20	0	23.2492972426	13.9907214792	42.9540856374	0	0.00442798562182	0.0434857017562	1.08935899327	4.54151880095
151	0.0309610163312	0.0466297767441	0.149253046985	0.845210651215	0.914461841935	0.756779869898	0.918615152386	0	0	0	1	0	0	0	18622975.1747	23828230.3478	28363877.1923	3.08782213145	482.67408421	2510.2108411	0.00831773780948	0.0285946693676	0.025352128822	0.55344881195	20.8359412763	161.274820592	3.08984441181e-29	22.0052999685	14.6049502109	251351.835	2076.12400933	249275.710991	288.732402346	0.0130707977373	0.0435167288192	0.0392771675523	0.10226009014	3.11511746481	240.721053016	244.034295265	0	209459.8625	0.00307992534436	209459.85942	415.224801867	209044.634618	57.7464804692	48.806859053	0	48.7876861142	249275.710991	244.034295265	0	13824.350925	659.924489529	13164.4264355	104.052593652	0.000132028259972	5.96822137838	9.92159991129	3.86230551476e-29	1.0666194556e-17	1.5317674847e-20	15.8899533179	0	5027.0367	0.0000739182082647	5027.03662608	329.962244764	4697.07438132	52.0262968261	7.94497665896	0	100540.734	0.00591345666118	100540.728087	12567.59175	369.557714136	12198.0340359	58.2694524452	8.89837385804	0	9394.14876263	15.8899533179	0	4001678.52604	4009.69441172	0	21091664.9499	0	155.58152473	1.14195534017	0	0	0	0	0	0	4067.25734465	283480.012313	29671.0173632	3421.71608007	52546.2741408	13361.5494516	406080.16255	1171341.28118	404671.94587	318190.014391	671662.365582	315908.34695	645.541132551	230927.769951	16299.5463117	645.541132551	294912.639423	25045.6138868	406725.744945	1200942.68209	405036.053052	502703.67	251351.835	20108.1468	10054.0734	0	91321.5267445	91321.5267445	45660.7633722	51140.0549769	547624.763866	547624.763866	109524.952773	775928.580727	0	0	0	0	0.000132028259972	5.96822137838	9.92159991129	0.006130167945	11.624055596	19.2455462538	0.0130707977373	0.0435167288192	0.0392771675523	0	0	0	0	0	0	3.08984441181e-29	1.01328848282e-17	1.31732003684e-20	0	21.3107685926	13.1219633549	39.717803245	0	0.00412159955272	0.0400505002782	1.08935899327	4.54151880095
152	0.025161749941	0.0378963417744	0.121300687331	0.845210653669	0.914461843312	0.756779873506	0.918615154014	0	0	0	1	0	0	0	18622975.2027	23828230.3901	28363877.3276	2.58845214484	441.668129987	2340.23428577	0.00676252933336	0.0232590501935	0.0206419892696	0.464096352554	19.0110191095	150.212710762	1.11869451228e-29	20.1656536901	13.6859832461	251351.835	1932.54582097	249419.289179	267.742352778	0.0106274421184	0.0354004471725	0.0319871844777	0.0852154534116	2.64902179229	222.196768088	225.009020407	0	209459.8625	0.00250314035129	209459.859997	386.509164195	209073.350833	53.5484705556	45.0018040814	0	44.9862010667	249419.289179	225.009020407	0	13824.350925	612.252107808	13212.0988172	96.5699891187	0.000107347900186	5.44344134591	9.24037002071	1.39836814034e-29	3.86175215523e-18	5.54584519745e-21	14.6839187145	0	5027.0367	0.0000600753684309	5027.03663992	306.126053904	4720.91058602	48.2849945593	7.34195935726	0	100540.734	0.00480602947447	100540.729194	12567.59175	342.861180372	12224.7305696	54.0791939065	8.22299448013	0	9441.82117204	14.6839187145	0	4001558.215	3724.89490769	0	21095534.927	0	143.883641768	0.934367347269	0	0	0	0	0	0	4067.25743962	283485.197393	29679.9236796	3421.71619972	52551.9840008	13371.1369979	406080.177535	1171352.45964	404690.633046	318190.03182	671673.55216	315927.041417	645.541132551	230927.769951	16299.5463117	645.541132551	294933.740419	25059.7689336	406725.752483	1200942.70801	405036.076042	502703.67	251351.835	20108.1468	10054.0734	0	91321.5267445	91321.5267445	45660.7633722	51140.0549769	547624.763866	547624.763866	109524.952773	775928.580727	0	0	0	0	0.000107347900186	5.44344134591	9.24037002071	0.00503748315556	10.6537925744	18.0469181791	0.0106274421184	0.0354004471725	0.0319871844777	0	0	0	0	0	0	1.11869451228e-29	3.66866454747e-18	4.76942686981e-21	0	19.5319530531	12.3047169403	36.7251271662	0	0.00383682757611	0.0368925096018	1.08935899327	4.54151880095
153	0.020448782682	0.0307986359654	0.098583221864	0.845210655662	0.914461844432	0.756779876438	0.918615155338	0	0	0	1	0	0	0	18622975.2255	23828230.4244	28363877.4375	2.16949553745	404.164672387	2181.83005831	0.00549800521322	0.0189183210853	0.0168055748024	0.389103767675	17.350730626	139.917446353	4.05029265231e-30	18.4783627005	12.8227830608	251351.835	1799.09020175	249552.744798	248.346734201	0.00864064674255	0.0287967114684	0.0260478614773	0.0710118042163	2.25266511947	205.097988439	207.485150583	0	209459.8625	0.00203436773064	209459.860466	359.818040349	209100.042425	49.6693468401	41.4970301165	0	41.4843330726	249552.744798	207.485150583	0	13824.350925	568.016028915	13256.3348961	89.6132380309	0.0000872792600258	4.96632138833	8.60643632368	5.06286581539e-30	1.3981677936e-18	2.00790258713e-21	13.5728449913	0	5027.0367	0.0000488248255355	5027.03665118	284.008014457	4743.02863672	44.8066190154	6.78642249564	0	100540.734	0.00390598604284	100540.730094	12567.59175	318.088976192	12249.5027738	50.1834132973	7.60079319512	0	9486.05727344	13.5728449913	0	4001445.92801	3460.54753709	0	21099130.1396	0	133.060070744	0.764515308905	0	0	0	0	0	0	4067.25751684	283489.928839	29688.2192593	3421.71629701	52557.1925668	13380.0665113	406080.189767	1171362.70136	404708.151274	318190.046038	671683.800481	315944.565584	645.541132551	230927.769951	16299.5463117	645.541132551	294953.076638	25073.0322959	406725.758611	1200942.72909	405036.09476	502703.67	251351.835	20108.1468	10054.0734	0	91321.5267445	91321.5267445	45660.7633722	51140.0549769	547624.763866	547624.763866	109524.952773	775928.580727	0	0	0	0	0.0000872792600258	4.96632138833	8.60643632368	0.00413937784839	9.76363909798	16.919739251	0.00864064674255	0.0287967114684	0.0260478614773	0	0	0	0	0	0	4.05029265231e-30	1.32825940392e-18	1.72679622494e-21	0	17.900005013	11.536185853	33.9579770446	0	0.00357209827339	0.0339889632127	1.08935899327	4.54151880095
154	0.0166186205742	0.0250302908349	0.0801202823327	0.845210657283	0.914461845342	0.756779878822	0.918615156414	0	0	0	1	0	0	0	18622975.2441	23828230.4523	28363877.5268	1.81806905348	369.861627918	2034.2045347	0.00446985664784	0.015387131497	0.0136811153756	0.326175774714	15.8394909612	130.335120564	1.46642987781e-30	16.9310437398	12.0121808008	251351.835	1675.02169683	249676.813303	230.416393406	0.00702514164184	0.0234239170115	0.0212094866468	0.0591756088383	1.91561283311	189.315016703	191.34146369	0	209459.8625	0.00165338132858	209459.860847	335.004339366	209124.856507	46.0832786811	38.268292738	0	38.2579610289	249676.813303	191.34146369	0	13824.350925	526.972231682	13297.3786933	83.1475882858	0.0000709610266853	4.53230238088	8.01646613249	1.83303734726e-30	5.0621404494e-19	7.26971751983e-22	12.5488394744	0	5027.0367	0.0000396811518859	5027.03666032	263.486115841	4763.55054448	41.5737941429	6.2744197372	0	100540.734	0.00317449215088	100540.730826	12567.59175	295.104449742	12272.4873003	46.56264944	7.02735010566	0	9527.10108896	12.5488394744	0	4001341.35277	3215.16583841	0	21102470.3104	0	123.047075877	0.625539472519	0	0	0	0	0	0	4067.25757961	283494.247502	29695.9464309	3421.7163761	52561.9452489	13388.3836531	406080.199751	1171372.08435	404724.571065	318190.057638	671693.188848	315960.990214	645.541132551	230927.769951	16299.5463117	645.541132551	294970.794354	25085.4581923	406725.763593	1200942.74624	405036.109999	502703.67	251351.835	20108.1468	10054.0734	0	91321.5267445	91321.5267445	45660.7633722	51140.0549769	547624.763866	547624.763866	109524.952773	775928.580727	0	0	0	0	0.0000709610266853	4.53230238088	8.01646613249	0.00340123797758	8.9471240224	15.8600888359	0.00702514164184	0.0234239170115	0.0212094866468	0	0	0	0	0	0	1.46642987781e-30	4.80903342693e-19	6.25195706706e-22	0	16.4030607077	10.8136969336	31.3995577992	0	0.00332595995508	0.0313189831727	1.08935899327	4.54151880095
155	0.0135058928536	0.0203423212299	0.0651150948402	0.845210658599	0.914461846081	0.756779880758	0.918615157288	0	0	0	1	0	0	0	18622975.2591	23828230.475	28363877.5994	1.52334098217	338.483412615	1896.61901428	0.00363391608027	0.0125146266349	0.0111367244975	0.273381584591	14.4632981215	121.415681952	5.30928693583e-31	15.5122816781	11.2511643089	251351.835	1559.66084211	249792.174158	213.83355759	0.00571157269274	0.0190528269375	0.0172683958943	0.0493122618137	1.62899158629	174.746597087	176.466933731	0	209459.8625	0.00134374225573	209459.861156	311.932168422	209147.928988	42.766711518	35.2933867461	0	35.284980187	249792.174158	176.466933731	0	13824.350925	488.893273345	13335.4576517	77.1402254969	0.000057692653462	4.13729495156	7.4673660476	6.63660866979e-31	1.83277472467e-19	2.63203967945e-22	11.6047186918	0	5027.0367	0.0000322498141375	5027.03666775	244.446636673	4782.59003108	38.5701127484	5.8023593459	0	100540.734	0.002579985131	100540.73142	12567.59175	273.780233073	12293.8115169	43.1985262783	6.49864246741	0	9565.18006216	11.6047186918	0	4001244.25065	2987.37275593	0	21105573.7292	0	113.785255098	0.511827071508	0	0	0	0	0	0	4067.25763065	283498.190376	29703.1445468	3421.71644041	52566.2831307	13396.1308691	406080.207902	1171380.68022	404739.958915	318190.067102	671701.789083	315976.382005	645.541132551	230927.769951	16299.5463117	645.541132551	294987.027933	25097.097749	406725.767644	1200942.76018	405036.122404	502703.67	251351.835	20108.1468	10054.0734	0	91321.5267445	91321.5267445	45660.7633722	51140.0549769	547624.763866	547624.763866	109524.952773	775928.580727	0	0	0	0	0.000057692653462	4.13729495156	7.4673660476	0.00279460031424	8.19827549491	14.8642241264	0.00571157269274	0.0190528269375	0.0172683958943	0	0	0	0	0	0	5.30928693583e-31	1.74113598843e-19	2.26355412433e-22	0	15.0301717407	10.134698268	29.0342785806	0	0.00309707087356	0.0288634240594	1.08935899327	4.54151880095
156	0.0109762090268	0.0165323770207	0.0529200992186	0.84521065967	0.914461846682	0.756779882333	0.918615157999	0	0	0	1	0	0	0	18622975.2714	23828230.4934	28363877.6584	1.27620686337	309.778551244	1768.38588197	0.00295426472319	0.0101780353926	0.00906489413428	0.229097476761	13.20955738	113.112653472	1.9222554173e-31	14.2115601889	10.5368730829	251351.835	1452.37959372	249899.455406	198.490734512	0.00464353313975	0.0154968475097	0.0140585082731	0.0410929302278	1.38525569591	161.299265771	162.759813286	0	209459.8625	0.00109208979988	209459.861408	290.475918745	209169.385489	39.6981469025	32.5519626572	0	32.5451228794	249899.455406	162.759813286	0	13824.350925	453.56729528	13370.7836297	71.5602237489	0.000046904375149	3.77762649015	6.9562643969	2.40281927162e-31	6.6356578308e-20	9.52943887479e-23	10.7339377914	0	5027.0367	0.0000262101551971	5027.03667379	226.78364764	4800.25302615	35.7801118745	5.36696889571	0	100540.734	0.00209681241577	100540.731903	12567.59175	253.997685357	12313.5940646	40.0737252994	6.0110051632	0	9600.5060523	10.7339377914	0	4001154.34569	2775.89248969	0	21108457.3587	0	105.219300486	0.41878564445	0	0	0	0	0	0	4067.25767214	283501.790989	29709.8501969	3421.71649269	52570.243412	13403.3476209	406080.214554	1171388.55463	404754.377515	318190.074823	671709.667055	315990.803814	645.541132551	230927.769951	16299.5463117	645.541132551	295001.900766	25107.9991537	406725.770937	1200942.77152	405036.132502	502703.67	251351.835	20108.1468	10054.0734	0	91321.5267445	91321.5267445	45660.7633722	51140.0549769	547624.763866	547624.763866	109524.952773	775928.580727	0	0	0	0	0.000046904375149	3.77762649015	6.9562643969	0.00229606073264	7.51158633251	13.928576536	0.00464353313975	0.0154968475097	0.0140585082731	0	0	0	0	0	0	1.9222554173e-31	6.30387493926e-20	8.19531743232e-23	0	13.7712416096	9.49675672912	26.8476749975	0	0.00288419031694	0.0266047294162	1.08935899327	4.54151880095
157	0.00892035447496	0.0134360081121	0.043009006335	0.845210660539	0.91446184717	0.756779883612	0.918615158576	0	0	0	1	0	0	0	18622975.2813	23828230.5084	28363877.7063	1.06901599437	283.517511663	1648.86504026	0.00240169295581	0.00827744836886	0.00737800033455	0.191958333306	12.0669270222	105.382872305	6.95962741134e-32	13.0191962972	9.86659303603	251351.835	1352.59716771	249999.237832	184.289727654	0.00377514824448	0.0126041061999	0.0114444113193	0.0342435907947	1.17798849251	148.886751284	150.126807033	0	209459.8625	0.000887565084384	209459.861612	270.519433541	209189.342179	36.8579455309	30.0253614065	0	30.0197966734	249999.237832	150.126807033	0	13824.350925	420.79706535	13403.5538597	66.3784865422	0.0000381328105503	3.44999470378	6.48049499186	8.69953426418e-32	2.40247501534e-20	3.45018374826e-23	9.93052782845	0	5027.0367	0.0000213015620252	5027.0366787	210.398532675	4816.63814602	33.1892432711	4.96526391422	0	100540.734	0.00170412496202	100540.732296	12567.59175	235.646356596	12331.9453934	37.1719524636	5.56109558393	0	9633.27629205	9.93052782845	0	4001071.26632	2579.54295768	0	21111136.9316	0	97.2977620089	0.342657561041	0	0	0	0	0	0	4067.25770587	283505.079749	29716.0974055	3421.71653519	52573.8598032	13410.0705988	406080.219985	1171395.76785	404767.885949	318190.081122	671716.88317	316004.314862	645.541132551	230927.769951	16299.5463117	645.541132551	295015.526136	25118.2078051	406725.773614	1200942.78075	405036.140721	502703.67	251351.835	20108.1468	10054.0734	0	91321.5267445	91321.5267445	45660.7633722	51140.0549769	547624.763866	547624.763866	109524.952773	775928.580727	0	0	0	0	0.0000381328105503	3.44999470378	6.48049499186	0.00188637602693	6.88198112532	13.0497475237	0.00377514824448	0.0126041061999	0.0114444113193	0	0	0	0	0	0	6.95962741134e-32	2.28235126457e-20	2.96715802351e-23	0	12.6169653964	8.89755512978	24.826334841	0	0.00268617049509	0.0245267997958	1.08935899327	4.54151880095
158	0.00724957371499	0.0109195656245	0.0349540878846	0.845210661246	0.914461847567	0.756779884652	0.918615159046	0	0	0	1	0	0	0	18622975.2894	23828230.5206	28363877.7453	0.895340869248	259.490741853	1537.46059198	0.00195244786286	0.00673156549016	0.00600463477564	0.160816751462	11.0251826396	98.1862489296	2.51976991553e-32	11.9262787866	9.23775112561	251351.835	1259.77624866	250092.058751	171.140753843	0.00306911011879	0.0102509990477	0.00931571391644	0.0285358942284	1.00173339303	137.429421032	138.482326143	0	209459.8625	0.000721342625648	209459.861779	251.955249732	209207.906529	34.2281507686	27.6964652285	0	27.6919380639	250092.058751	138.482326143	0	13824.350925	390.399059954	13433.951865	61.5676804866	0.0000310011123111	3.15142684832	6.03758210053	3.14971239441e-32	8.69828786609e-21	1.24915727496e-23	9.18903994996	0	5027.0367	0.0000173122230156	5027.03668269	195.199529977	4831.83715271	30.7838402433	4.59451997498	0	100540.734	0.00138497784124	100540.732615	12567.59175	218.623473574	12348.9682764	34.4779010725	5.14586237198	0	9663.67430542	9.18903994996	0	4000994.54079	2397.22882456	0	21113627.0411	0	89.972816669	0.280368264038	0	0	0	0	0	0	4067.2577333	283508.084253	29721.9178146	3421.71656975	52577.1628752	13416.3339208	406080.224418	1171402.37515	404780.539887	318190.086261	671723.492818	316016.970929	645.541132551	230927.769951	16299.5463117	645.541132551	295028.008023	25127.7664565	406725.77579	1200942.78825	405036.14741	502703.67	251351.835	20108.1468	10054.0734	0	91321.5267445	91321.5267445	45660.7633722	51140.0549769	547624.763866	547624.763866	109524.952773	775928.580727	0	0	0	0	0.0000310011123111	3.15142684832	6.03758210053	0.00154972499566	6.30478510833	12.2245039642	0.00306911011879	0.0102509990477	0.00931571391644	0	0	0	0	0	0	2.51976991553e-32	8.26337347279e-21	1.07427525647e-23	0	11.5587726986	8.33488906649	22.9578274455	0	0.00250194913917	0.0226148715307	1.08935899327	4.54151880095
159	0.00589173746551	0.00887443275573	0.0284077189062	0.845210661821	0.91446184789	0.756779885497	0.918615159427	0	0	0	1	0	0	0	18622975.2959	23828230.5305	28363877.777	0.749782883072	237.506889563	1433.6177566	0.00158721441375	0.00547423351845	0.00488661105066	0.134708563342	10.0750975535	91.4855440239	9.12296025626e-33	10.9246104067	8.64790990563	251351.835	1173.41953096	250178.415469	158.961652116	0.00249507892939	0.00833693533149	0.00758243538342	0.0237795523342	0.851850249048	126.853770416	127.747814667	0	209459.8625	0.000586249592715	209459.861914	234.683906192	209225.178008	31.7923304231	25.5495629333	0	25.5458800434	250178.415469	127.747814667	0	13824.350925	362.202587784	13462.1483372	57.1021638826	0.0000252028174686	2.87924388652	5.62522654483	1.14037003203e-32	3.14926112939e-21	4.52263998514e-24	8.50449563416	0	5027.0367	0.0000140699902251	5027.03668593	181.101293892	4845.93539204	28.5510819413	4.25224781708	0	100540.734	0.00112559921801	100540.732874	12567.59175	202.833449159	12364.7583008	31.9772117742	4.76251755513	0	9691.87078408	8.50449563416	0	4000923.6316	2227.93505417	0	21115941.2246	0	83.2000446524	0.229402098238	0	0	0	0	0	0	4067.25775559	283510.829566	29727.3408537	3421.71659784	52580.1803712	13422.1693155	406080.228036	1171408.4272	404792.391762	318190.090453	671729.546781	316028.824538	645.541132551	230927.769951	16299.5463117	645.541132551	295039.441846	25136.7153544	406725.777559	1200942.79435	405036.152854	502703.67	251351.835	20108.1468	10054.0734	0	91321.5267445	91321.5267445	45660.7633722	51140.0549769	547624.763866	547624.763866	109524.952773	775928.580727	0	0	0	0	0.0000252028174686	2.87924388652	5.62522654483	0.00127310058863	5.77569481175	11.4497731682	0.00249507892939	0.00833693533149	0.00758243538342	0	0	0	0	0	0	9.12296025626e-33	2.99179807292e-21	3.88947038722e-24	0	10.5887738215	7.8066635238	21.2306367425	0	0.00233054274442	0.0208554054146	1.08935899327	4.54151880095
